ID_REF	CT18	CT19	CT20	CT21	CT22	CT23	CT24	CT25	CT26	CT27	CT28	CT29	CT30	CT31	CT32	CT33	CT34	CT35	CT36	CT37	CT38	CT39	CT40	CT41	CT42	CT43	CT44	CT45	CT46	CT47	CT48	CT49	CT50	CT51	CT52	CT53	CT54	CT55	CT56	CT57	CT58	CT59	CT60	CT61	CT62	CT63	CT64	CT65
1420967_at	84591.0	72523.6	79916.6	80812.0	84264.7	92266.3	91855.7	82072.1	99294.6	104412.0	92813.5	86415.7	82864.3	81675.1	82722.2	81678.2	62161.7	73332.8	70219.5	89123.8	72138.4	76012.9	78381.5	76928.8	77832.1	83218.6	82723.7	81823.3	72920.5	79246.1	82952.2	84491.9	90691.8	87280.4	94260.2	90890.2	87629.0	83650.9	78254.8	81773.4	80335.8	83781.8	78396.3	62776.5	69120.4	67457.5	70131.0	76323.5
1456617_a_at	38125.0	42162.3	41575.7	40722.2	33439.4	37114.0	45605.3	43923.0	35031.4	32265.9	45896.2	50856.3	44291.8	31806.8	39253.3	40272.2	43783.4	40571.6	39593.1	43916.5	45598.8	48188.2	44756.6	40009.3	46298.1	44562.0	50305.9	48491.2	53266.8	49151.2	47042.2	47972.9	50053.7	50958.2	48265.5	42407.0	48782.6	56966.3	47003.0	45355.7	51209.3	44058.3	51531.9	78132.4	68895.6	60851.5	58800.1	56943.7
1419022_a_at	67572.6	57599.5	60000.2	58562.7	65584.9	58309.9	52246.6	50000.0	54142.2	44198.1	42797.3	46919.4	49719.1	43012.4	43720.3	37113.1	51480.1	52501.0	53851.8	47270.8	58839.4	55541.0	59193.8	61227.9	54670.5	57362.5	53801.9	54605.4	46821.5	52230.7	53507.5	52499.5	51405.5	46411.3	49014.6	49082.6	46076.4	40097.2	43313.7	43808.1	45905.5	42016.6	29315.2	26890.4	31745.9	41150.0	41157.9	44128.9
1418901_at	18393.1	25113.0	19529.2	22167.9	24011.5	20356.0	13141.2	8574.3	19165.5	26298.3	16740.3	18613.4	20172.3	36381.1	32762.8	30212.5	28575.3	37267.6	41837.6	40708.0	16388.8	21998.4	29644.5	28072.1	21732.1	29402.3	17191.8	18061.2	11567.5	12841.9	11929.2	8625.1	10152.9	18046.2	13583.7	20754.4	22613.4	13769.3	22907.2	29123.1	26992.8	28104.9	37504.4	19152.0	9258.4	20911.0	16818.4	9186.8
1450084_s_at	23209.5	24595.6	23670.0	24771.5	25782.2	22028.4	22829.8	23977.7	24273.9	21140.5	21254.9	18691.0	17172.7	22280.3	25325.2	34860.9	26316.9	30177.3	33440.4	44187.4	36569.6	34101.5	29736.9	29353.6	27391.5	22301.3	23492.8	23843.6	25357.7	23109.8	23782.4	24664.1	27280.4	23446.3	15616.4	19075.1	18053.5	19679.0	26941.2	32343.7	33335.0	28856.0	57000.6	49905.1	43044.8	42659.3	39435.6	32024.5
1455806_x_at	110333.7	112055.3	116225.6	113098.4	108495.0	112534.1	116481.3	109479.3	115120.8	108728.9	130558.8	112278.2	102516.9	106552.5	103997.8	103607.9	112053.8	113061.2	104144.1	116192.3	116146.9	117310.3	112687.7	105931.8	112540.3	105209.3	117466.1	101643.7	119812.3	105088.4	95737.9	103892.9	101126.3	104260.8	103646.1	104019.8	99739.4	107526.1	104294.2	104608.4	99314.3	95845.6	101012.5	118615.5	110158.3	122546.9	122612.2	139986.4
1426045_at	141033.1	144615.4	150885.2	161869.5	142720.6	142862.1	135331.1	131953.7	125447.6	120157.0	142669.9	140360.7	149620.8	135423.7	137739.3	128643.6	136944.4	139729.2	153867.1	141963.3	153024.5	139085.3	153573.4	152116.0	139524.4	140202.5	147945.2	141904.5	138198.5	129864.3	137166.8	130817.2	131061.7	133156.1	134658.9	142090.1	143950.8	156004.4	144021.6	132821.5	134883.8	143833.9	131747.2	135152.9	124805.1	139642.8	140887.3	146899.5
1418574_a_at	49834.4	57673.3	59766.6	51435.1	42952.1	55149.0	56547.3	57347.5	57923.2	61769.6	69188.4	58714.1	51911.2	60157.1	65915.5	72176.3	57181.8	53655.9	53572.7	62783.7	60453.3	61318.5	53907.2	53638.4	59911.3	54961.0	62807.2	55114.4	71774.7	58158.8	58884.5	64496.9	55884.0	61878.6	58831.2	58350.0	56946.3	65213.1	62169.9	61621.3	65111.6	55795.7	73799.4	93066.5	74215.9	74442.1	73004.4	77494.4
1451565_s_at	45243.4	47727.3	48340.3	44000.5	47753.7	50266.4	55287.5	48556.8	58926.9	59003.2	50840.6	46529.3	48004.8	62854.5	53402.7	52859.9	53862.6	52821.7	48297.6	56063.6	45158.3	52410.2	49321.6	40190.3	38420.9	41858.0	42722.4	43346.1	39285.8	50756.9	47832.5	51789.3	51014.2	50838.1	56981.6	55240.7	39577.7	41652.0	53397.9	52767.6	52352.0	49189.6	48216.6	23996.6	26660.6	34525.2	27010.3	27826.0
1434523_x_at	54149.0	64289.5	63312.3	58145.7	53397.5	57476.8	58598.4	60063.7	62259.2	62827.9	70639.2	69324.3	64196.0	63699.7	63066.1	64680.1	65752.4	64323.8	59911.7	67308.6	67828.1	65822.5	63496.1	58304.8	60448.4	56756.2	59538.1	59504.1	68243.1	61543.9	61691.6	64426.2	64211.8	68140.3	61719.0	63502.8	62442.1	67407.5	65476.3	65000.5	64887.0	57055.4	85062.5	101515.5	90052.5	74871.9	75755.8	69000.8
1438626_x_at	84623.0	95142.7	86573.7	85836.3	92492.7	93026.2	94821.0	90876.4	100803.5	105339.0	112154.0	93085.6	81823.1	105826.1	101707.0	98210.8	99142.5	91824.5	76824.5	89505.3	95200.1	89520.6	86511.3	79637.7	93184.5	85409.5	92956.8	86043.3	115717.5	98246.6	92006.5	92769.6	86832.6	96356.2	89362.4	90045.5	84729.6	97213.7	85037.4	95289.2	82432.4	88423.1	95846.5	70639.9	79129.4	88444.2	89730.7	101248.5
1452426_x_at	12226.0	8663.1	8105.6	7415.5	13416.6	11164.8	12353.4	6148.4	10093.8	11294.4	8768.2	3604.2	5077.7	16458.2	15391.8	23916.7	9136.0	10810.5	15071.5	33416.5	17446.8	17674.5	17054.4	16661.9	11780.0	12253.9	11479.2	9414.5	5888.6	9030.1	7112.5	6564.4	7675.6	5493.0	4086.6	6463.3	6095.6	4568.9	8523.7	15652.7	11242.8	21053.9	55457.3	7968.6	16767.1	17181.5	19311.2	9347.3
1427960_at	77781.4	83738.3	87788.0	84131.3	77965.1	75350.6	73523.1	63953.3	70551.6	70009.7	68574.8	73562.5	76640.0	63693.9	75336.5	70501.8	75161.4	77782.8	99082.8	72976.4	89346.6	86799.7	82659.0	88592.6	76487.0	81414.9	81597.9	70329.1	69855.0	72130.0	74888.5	67830.6	72138.7	81561.7	74207.9	67160.3	73635.8	72426.1	69312.5	71292.0	76838.7	84826.3	85229.4	95451.8	88226.3	88246.4	96934.5	88386.8
1456193_x_at	52077.6	56828.4	59390.2	53777.7	57328.6	49043.7	48614.1	49251.6	47915.0	57339.1	64811.8	53829.6	51023.9	52264.1	49428.8	37354.8	56797.1	52972.9	52960.1	55384.4	56637.4	61768.6	49127.3	55146.5	49496.1	48844.2	55495.3	40553.5	58401.3	53273.9	52648.7	48181.6	43184.2	56160.9	55556.6	50335.6	47551.9	50714.6	49245.8	51413.2	48591.3	43382.5	57003.7	91512.4	76158.8	62974.8	62791.3	58130.6
1434191_at	41494.0	40002.9	40907.3	49564.8	37911.4	38275.7	35725.2	44021.9	28323.0	28387.7	33402.6	41276.1	41297.3	29024.9	33856.8	36897.2	38821.0	38624.2	44522.9	44414.3	47565.4	47714.2	50894.8	48680.0	49009.8	45321.6	47216.7	50639.3	48249.2	45256.9	44869.8	42933.2	38305.6	40667.5	39770.0	40116.7	36647.1	45618.1	44158.7	39186.6	44034.0	42847.3	52812.5	66260.9	70677.8	59840.9	56712.1	55334.0
1416807_at	62868.3	73566.6	75861.0	74046.9	73480.7	67693.9	65029.1	69669.6	63647.1	69107.2	81138.6	71863.3	66727.1	55291.2	64207.7	59457.3	66393.6	68907.9	62069.5	68113.1	71449.5	65661.2	64092.4	63231.9	76223.9	72128.9	78104.8	75615.6	82636.5	65802.4	66856.2	63842.4	62651.3	70649.8	68233.5	68426.9	77250.8	77240.5	66953.8	65186.5	65086.1	63043.7	75608.9	98582.1	88545.4	91405.9	82054.9	82844.1
1421092_at	25814.1	27487.3	28780.6	25309.6	47042.3	30501.9	43523.1	33170.0	40701.9	34646.4	41906.4	36630.5	29137.1	25246.5	20415.9	21367.5	26584.1	28651.7	24879.8	12940.3	24354.3	17866.6	23408.9	35580.4	24879.4	28245.3	31607.8	23968.5	32401.8	24038.3	16427.6	21841.0	38449.2	33431.8	29008.2	29494.4	34696.7	19952.1	24079.5	30962.7	24267.6	19337.1	9555.3	35825.5	28344.0	49300.4	37499.8	43107.1
1448153_at	121636.8	117660.9	118868.2	118000.9	116277.8	116078.1	117312.0	114915.0	118886.8	101224.3	110833.7	122314.4	116964.4	100511.7	103348.6	107254.7	128134.0	129473.1	118437.5	111570.6	127557.2	118005.1	118081.6	119906.2	127389.5	129167.2	125128.3	124688.6	118569.2	122295.1	116737.0	121100.8	119545.6	121512.3	119191.0	124203.6	118411.2	111377.6	119362.5	121542.5	116903.5	115933.1	108734.1	95103.1	96625.5	99343.5	105513.3	107162.5
1418186_at	105382.4	95956.2	109945.9	102414.3	83287.1	84214.1	83945.0	90354.5	90590.5	88378.3	100225.3	92720.6	85474.6	90744.2	83521.4	81739.1	93512.2	94070.5	92483.8	82832.2	92995.3	90638.7	97464.7	90811.4	92018.6	82192.7	104791.9	90368.9	93586.5	83007.8	94523.7	87697.7	69369.0	97015.4	96530.5	92716.7	77827.6	85939.6	93826.9	79687.2	85336.3	81892.6	88256.4	117117.7	96273.4	85652.3	94691.1	90860.1
1417203_at	27870.9	26074.1	34929.2	35087.7	34336.9	39479.8	37455.1	37643.4	30853.2	31288.6	33868.6	33013.8	28883.7	25753.4	21257.4	17872.4	21165.1	17935.3	18437.6	13133.6	12310.8	17211.8	19999.5	16959.6	22520.9	24315.9	32369.6	36058.4	30480.8	30670.1	35299.1	41038.5	30575.6	34364.9	34455.4	31166.8	26680.4	30129.8	25364.1	18026.3	23653.2	21384.5	9476.9	15899.0	11816.4	12455.5	14277.3	20563.5
1422557_s_at	2179.6	3223.6	3404.5	8919.5	5388.0	14616.2	5226.2	7156.8	3990.3	12161.9	19272.4	8356.9	10859.3	26323.3	22679.0	22167.0	24461.5	18651.1	19965.2	38493.4	18192.1	1961.8	6349.8	5881.5	1776.0	6253.1	1742.1	2669.8	23999.0	9812.0	4290.4	5318.8	7068.1	5926.5	3843.5	14512.0	19881.7	9100.9	15897.9	14411.4	11537.8	21972.4	25373.3	7739.7	10474.5	3329.4	10501.3	2286.9
1416850_s_at	93138.7	91560.5	92000.3	95905.3	102293.9	93419.1	87489.3	85528.6	89419.3	95430.0	100371.6	102659.7	101432.4	102897.4	103763.9	99977.0	110661.3	104591.3	100034.3	96434.6	98621.7	83055.3	80901.3	85346.5	79839.2	87535.7	89309.7	86024.9	97492.9	87174.2	88460.4	90379.6	81808.1	94581.4	94369.8	107357.8	101937.7	98978.5	112842.3	104270.2	107205.2	97814.5	101183.7	97047.9	86604.7	80472.1	82487.0	88137.0
1450150_a_at	98060.5	109189.6	112561.1	108371.1	110233.4	96368.0	89653.1	94034.1	95582.7	95473.2	110453.6	100582.8	95599.6	87806.3	93305.5	77986.5	95213.3	102421.0	96009.9	90767.2	103052.1	97035.9	94050.5	102385.0	93320.6	97877.4	99961.7	84153.9	101770.3	89688.8	92985.7	89709.2	89072.9	105171.4	97131.6	98450.7	94874.7	95932.9	84225.4	91240.0	84434.8	87080.6	93075.8	113563.0	115564.8	105237.6	106273.5	106452.4
1425195_a_at	56839.2	55153.4	57225.1	57088.4	61259.9	56820.0	58145.4	59595.3	61081.4	64567.9	58077.0	59683.9	59909.6	53934.1	54187.5	51212.1	49368.5	44721.9	46386.3	35587.6	38230.6	44329.1	44161.8	43511.0	50282.5	48685.0	55930.6	56433.1	54742.0	55888.1	64682.3	61125.8	56837.3	61243.5	60237.0	59285.8	55286.0	54629.6	51492.6	46049.5	50067.1	51595.8	34768.3	36955.1	36392.1	36008.5	37449.4	43081.0
1416604_at	122399.2	121528.6	119634.5	113610.7	118778.1	115207.7	114135.3	112811.7	117202.9	106908.4	93153.3	113856.8	117939.0	111127.0	104168.5	101984.8	129204.5	128693.3	122085.7	124976.0	124003.5	120822.9	118254.6	118797.2	116329.1	116856.8	106757.2	118138.3	94824.5	116546.8	112188.7	110397.0	114169.4	107312.4	117102.3	108772.4	105467.1	97755.4	111946.5	109428.6	114112.7	108201.1	104880.0	108908.0	112107.1	104633.8	98582.1	96797.9
1436736_x_at	13736.3	12707.9	8427.0	7057.3	9281.0	5498.6	5488.6	5668.9	5131.9	4272.1	3864.4	4865.1	5378.3	13070.1	12824.3	17571.6	19963.7	23160.0	20623.0	19262.9	30354.9	24234.8	23429.3	16711.5	15664.3	13214.9	13155.3	8146.3	7172.2	6051.3	9237.8	3943.5	14034.5	5611.5	3698.0	8700.0	5930.5	4548.0	12034.6	21064.9	18711.0	22697.8	29467.6	28560.4	29991.5	30133.0	27238.3	15100.8
1416300_a_at	74235.0	72164.9	74134.6	70565.1	80551.8	73826.6	71756.4	70388.5	76659.2	77316.2	64472.5	73942.2	71158.9	74454.0	70404.9	75242.0	78609.6	75922.7	76922.5	72341.9	74669.1	72625.7	73365.9	68932.4	79292.9	77739.6	67985.9	74367.7	64765.2	77165.8	65894.8	72982.7	74412.6	71362.7	71701.1	74255.0	73626.3	63450.9	70285.1	75433.2	71276.2	71850.1	63185.0	41592.0	50653.7	50086.3	49812.6	51604.7
1416902_a_at	108404.5	106723.6	109705.3	106169.9	116980.6	103209.0	97773.5	99110.8	102738.8	101471.0	116647.3	95568.4	99032.5	101304.7	93655.6	88519.3	99315.0	104386.1	100837.9	97371.9	96126.0	93411.6	94362.1	104368.3	96602.6	104618.3	102272.9	97195.7	100887.8	84947.2	87474.3	89111.1	86143.5	101275.7	94453.5	97013.5	92674.5	87456.9	90136.8	92762.0	91796.5	87228.6	72483.4	88421.9	83306.4	93640.4	93087.7	95412.8
1436451_a_at	72889.1	70824.0	68154.2	61090.5	76027.8	68952.5	62807.4	61532.1	81947.5	86013.8	73688.0	63750.9	63222.4	82401.5	74095.3	68880.8	59520.8	68957.7	65490.0	55486.9	59738.2	59302.3	68966.3	67305.5	60634.7	62079.5	53748.0	52031.8	47944.1	54833.6	56772.5	56526.6	61926.1	66359.9	58936.3	58336.9	52380.0	52969.1	57585.3	59150.2	56992.9	60523.0	64868.9	60769.0	61899.2	61864.1	57065.5	48008.0
1453023_at	23556.2	15572.8	21413.7	19534.4	19846.0	15928.5	15223.1	9063.3	14266.3	9406.2	12921.5	8658.1	8898.2	8404.9	11332.4	13825.3	12836.8	21438.5	20670.9	37100.6	26997.3	21589.5	25630.5	24128.1	18715.9	20909.9	26416.0	20862.2	17527.4	12581.9	7111.5	10071.4	11903.7	11358.2	7005.3	10446.8	8879.2	9061.0	10473.4	16137.9	12372.7	16682.1	35444.1	24914.5	30826.8	30568.1	36051.3	36100.9
1460409_at	20691.7	19081.4	19678.7	20950.8	20450.9	19935.2	17005.4	14618.4	18888.3	22042.4	17158.7	22629.6	28217.1	30338.8	31453.5	31931.7	39704.8	39229.1	44622.4	35165.2	34749.0	20965.4	21426.6	23913.7	15862.5	20071.1	14968.9	20092.7	13307.7	17167.4	15072.6	14630.3	20808.4	16419.3	20749.2	25542.5	32176.0	23163.9	33527.9	30519.8	28860.3	34884.3	27296.3	11269.3	14570.2	11075.6	10201.2	10139.0
1416461_at	39992.5	36005.9	37812.1	35105.8	40126.7	43041.6	44503.4	42613.3	45512.8	34133.8	32306.9	32029.9	29475.4	23487.1	19958.3	19150.6	17081.9	20158.4	22112.1	22792.1	22745.8	29282.2	35733.5	34278.9	33485.2	34130.7	38518.4	37116.5	32469.1	34140.9	43703.1	40140.6	42914.4	38225.3	35074.3	29763.2	25943.1	31306.4	21605.5	18829.4	19046.1	23393.0	18749.3	16743.5	23904.0	25545.6	25958.5	31761.6
1460175_at	112123.6	121629.9	121657.1	116299.3	122742.8	111121.1	103181.8	115625.9	109626.7	110952.9	123170.2	120072.9	108628.4	99840.4	104028.0	100012.7	118242.7	107263.9	105500.3	109482.9	119626.4	111699.2	108990.8	109101.6	116573.8	121657.3	122131.7	114709.7	135590.5	107877.0	116773.8	118667.7	114314.3	125988.8	116553.0	117432.9	125095.0	122651.0	114557.2	116730.4	115852.9	114557.2	118245.9	137412.2	129915.9	117917.6	127592.8	131665.2
1420131_s_at	45307.2	42823.1	39895.4	47981.2	43495.5	51681.5	51762.2	47562.9	41739.7	47754.6	39653.6	46617.3	52737.3	49105.2	44082.3	51502.7	44243.0	41637.7	40930.2	44069.6	39543.4	41580.2	42762.2	40529.5	50334.1	49175.7	47959.8	62377.2	51416.5	59786.4	60760.4	62380.2	62034.7	48908.9	56480.1	50038.1	54973.8	59019.9	54833.5	51183.3	55517.2	53897.1	43286.0	29102.5	26209.6	32389.6	32797.7	41525.3
1439831_at	81045.8	91421.8	84824.0	85007.2	75819.2	75652.3	86329.1	84845.2	83912.8	78803.5	98508.0	89494.3	82445.3	75838.6	79367.7	71004.2	73910.3	67087.0	65392.5	67911.9	62677.7	71903.5	66029.0	80686.9	75884.4	79983.8	86580.9	81830.3	90331.5	89243.5	77114.2	77514.4	78123.5	79733.7	85047.1	78148.6	88460.5	90518.2	73302.0	66633.3	67516.5	70114.7	65536.9	79781.9	67125.6	71192.1	81118.2	86197.5
1422000_at	52255.7	59908.2	61631.0	61581.8	51665.2	45894.6	47368.5	49219.7	32210.3	38224.2	55624.7	56018.0	58615.0	40031.4	51709.2	54113.4	59638.6	58300.0	61042.8	56547.0	62599.8	58595.8	56783.8	57390.7	62542.0	58045.0	59040.5	57974.4	65018.9	52912.5	50550.9	52339.0	48954.5	53946.9	49895.0	51002.7	56217.4	53558.9	57311.6	56025.7	61539.4	54328.2	68008.5	77909.6	77785.8	64891.2	60914.8	68326.7
1451112_s_at	67584.9	65187.9	63751.6	60416.7	65219.3	66817.4	60836.0	61783.2	61973.4	61765.6	47739.3	55153.9	55973.6	56850.4	55769.5	53990.3	54455.0	64490.1	62474.0	63206.4	58498.8	59559.4	62624.0	62465.2	66516.0	69734.4	57073.7	64871.5	52161.2	64833.8	55220.5	58069.8	60308.9	58860.0	58376.5	55618.4	60928.2	49722.5	55281.0	53933.6	48776.5	55699.0	53183.6	29534.9	39760.8	37983.7	41560.5	40845.0
1422032_a_at	63416.1	70699.4	68201.5	71842.9	70244.4	75482.5	67209.9	69909.0	70642.5	87547.4	81006.8	74464.0	77263.9	81807.8	87938.4	73026.9	74897.9	76759.4	77382.5	59041.7	73652.5	53460.4	56938.4	64850.5	55740.4	55945.2	64257.4	65497.2	69655.5	67711.8	66138.6	68762.0	67814.3	66374.4	70396.4	74795.5	72644.8	71027.8	77240.9	75074.1	73774.6	76891.8	84050.7	80228.9	69316.8	53769.0	57945.9	58988.2
1436996_x_at	39036.6	46075.6	41752.9	56463.4	46079.9	41541.9	43760.2	56326.7	40206.8	21837.6	47545.3	43614.2	44904.9	27603.8	37158.3	28019.8	38951.8	36080.2	43681.7	46879.7	51285.5	48925.2	45982.1	41847.5	41645.5	41824.1	43054.4	43015.4	48266.8	53410.2	45307.6	51051.9	48457.0	59155.7	49469.2	43799.2	54471.1	60002.5	45425.6	43671.4	37180.6	32319.3	45529.5	52837.5	63623.7	46739.1	59365.1	49625.8
1417126_a_at	40112.4	44091.2	47710.8	49891.2	51537.1	47210.0	52591.6	59032.0	49446.8	50504.4	70034.5	61179.1	56899.5	48210.0	50132.7	47021.9	54929.5	52152.7	49930.6	51867.9	51437.3	46923.8	49256.6	43151.1	44009.2	47873.5	49745.2	45044.9	59036.3	53148.3	49567.5	53417.0	55207.8	48376.7	51695.3	49841.5	49207.0	59320.8	48027.1	48383.6	48510.2	52013.5	63118.5	76322.5	71077.0	76265.5	71533.2	60255.4
1434053_x_at	86903.9	84495.4	84085.5	76061.7	86039.3	81852.0	86254.7	78251.2	93191.8	83137.6	111415.8	79684.9	76819.8	89796.0	87355.8	76267.3	88268.7	84891.7	74560.7	86154.3	80921.6	86602.5	79034.8	79532.4	81563.2	74370.6	81658.6	77108.4	87654.2	73748.8	78525.6	77465.0	75835.0	80582.1	78832.8	85609.4	71561.4	71914.2	77652.8	80135.8	87009.7	74194.5	97138.9	104925.6	92939.2	99159.9	93083.2	91339.7
1416143_at	90513.4	96782.7	98715.2	90788.5	94260.9	87726.6	83398.8	88542.1	84389.6	79989.3	97480.1	90365.1	89837.8	81528.8	76684.8	73978.6	94568.1	94482.1	83783.4	91405.3	90347.9	95218.3	90696.0	87471.4	92802.2	92788.8	101110.8	84834.2	98972.9	90340.0	89240.5	86345.7	82188.7	101162.5	92298.0	93778.9	86867.8	88742.9	88671.1	82354.3	87513.3	83951.7	92613.6	113637.9	115477.5	106019.7	103181.3	101242.8
1416762_at	26558.9	29706.4	33667.1	29342.5	32662.9	29817.0	37822.8	40464.3	39638.9	33466.9	46512.5	40901.4	33363.1	23165.2	22419.3	16349.2	18842.4	15039.5	14844.1	13337.3	15654.7	21032.5	20283.3	24162.5	24018.3	27521.9	30763.4	25523.3	33621.4	23378.6	31931.7	31443.2	35740.5	41711.9	32605.4	30799.9	35829.5	34074.6	23376.9	17740.4	19492.4	18944.2	10531.8	24587.6	23226.4	23210.4	23990.3	25119.0
1425568_a_at	38740.4	41244.1	41907.6	43266.8	35877.4	38406.0	41420.5	43596.5	26448.4	25024.4	32580.1	38318.3	36038.3	29805.9	30172.8	33269.9	34824.9	33017.6	33099.4	41940.2	39893.9	45826.2	43505.2	43050.2	53223.2	49053.8	47910.9	55797.9	55826.0	50078.0	53875.3	48640.0	47823.8	35972.5	34769.0	34066.2	40006.3	43480.2	37262.5	40128.7	40602.0	35930.2	39129.8	51584.1	53146.8	56867.4	54906.5	56006.1
1423833_a_at	97848.1	103126.2	94342.0	99787.1	85213.8	90552.6	90950.3	98925.0	80714.1	83904.3	89321.6	92914.9	95718.2	89214.7	93426.8	92178.7	103530.3	103471.4	91323.4	107500.0	104611.8	112245.1	99874.4	96121.2	101311.7	96800.4	105044.7	97404.1	101557.5	102379.4	103829.7	95204.1	91904.3	97136.1	103969.7	97344.9	95055.5	106502.7	107054.5	100075.2	99867.7	97667.8	117084.0	117530.0	116647.8	112214.3	104256.2	109155.9
1417962_s_at	115662.9	109310.0	114237.7	120067.7	121019.2	121554.4	116148.7	100882.9	121425.8	123934.2	123476.7	115558.7	116240.8	130064.8	117557.1	135333.9	116557.4	124505.3	124963.3	112862.5	115735.8	118581.1	125817.0	129018.7	108375.4	107643.5	106987.5	107385.8	105725.1	95509.1	108359.6	102793.4	113339.4	108725.6	116327.4	118161.7	109935.6	110859.6	118009.8	114880.9	122818.9	115302.7	135271.0	115785.8	123253.8	123149.4	116330.8	123059.5
1416240_at	56435.3	60911.8	62220.9	61843.0	54119.5	53754.0	51735.9	57510.2	45211.9	44795.7	57202.2	61579.0	59165.0	45195.8	49257.1	48841.5	56509.7	58409.1	59404.1	53644.4	56333.2	59871.7	57194.5	56033.6	64925.7	64289.5	66908.3	63250.0	69309.2	54606.3	61280.6	58508.4	58738.4	60156.2	53759.5	54600.3	62915.0	60823.1	59041.4	55123.0	62870.3	60886.4	66676.1	87043.5	85566.1	68067.6	73571.4	66163.5
1455324_at	29878.2	28856.3	35759.0	23587.3	54455.0	42089.0	37715.3	26042.3	36907.0	38388.7	41870.5	33894.9	39483.4	56407.6	52753.1	41447.9	42472.4	41598.1	43126.8	36581.1	37912.9	31727.2	33441.1	36359.8	40042.3	39010.8	37943.3	33797.6	41725.3	43092.1	35316.6	27593.9	32480.6	37874.1	25776.6	53005.9	50165.3	33647.6	40566.3	56053.5	36270.3	46383.0	54279.4	46511.8	30594.5	43958.5	43416.2	25783.3
1438640_x_at	87558.2	83837.4	79467.4	93122.2	86524.0	84585.1	93285.9	89456.1	85572.8	77482.2	93304.2	85171.8	86250.2	71684.4	73474.8	71780.5	80342.3	82478.8	82537.4	88614.0	82931.4	94491.7	91945.2	82043.1	84627.1	89684.6	95230.4	92737.2	90120.5	82366.9	97899.1	85062.5	88122.0	86629.5	86382.0	83628.4	75687.5	82719.1	81491.2	77429.5	85432.0	84464.5	97664.7	108372.2	97554.8	108142.6	104706.2	95160.4
1438115_a_at	47408.7	48484.3	43634.6	42049.8	45891.5	41899.6	46224.3	36851.8	41936.4	40461.2	36204.7	40545.0	45939.1	49020.9	48646.7	54074.6	53925.8	60810.1	60552.8	61006.6	58669.4	62422.8	64120.1	62782.7	55518.6	57645.8	42674.4	49163.9	37433.3	45870.1	41232.6	40169.9	36197.5	36763.5	47996.1	48102.0	45560.4	38575.6	54345.7	57598.1	60028.1	58081.3	61987.0	44499.0	48750.0	50973.0	50488.3	45566.4
1437773_x_at	37074.4	31189.6	31054.4	32456.9	39298.6	41452.1	46436.3	34319.3	50579.4	52789.9	40049.0	27140.5	25024.6	45455.1	42607.7	41378.8	20676.4	19867.9	19793.4	28466.3	26560.7	26343.0	22621.0	25342.3	27621.7	31384.7	32664.9	35644.7	28637.2	32035.6	41214.0	40703.0	46883.6	37413.5	34805.1	33287.5	30204.9	37575.2	32199.4	31581.2	33103.8	36594.1	35389.3	17768.0	21396.5	25809.7	27242.6	25981.8
1448244_at	47491.3	44716.7	44339.5	49722.9	40076.2	47860.1	51695.4	52277.3	37157.7	38401.7	47007.1	51016.7	52177.4	48551.5	45431.6	46791.8	44924.9	49078.6	50070.4	52010.8	51029.2	51698.7	60092.3	58498.5	50239.6	47733.9	53840.7	54129.2	56187.3	58292.1	60140.6	53809.1	48658.0	40258.6	45072.7	44051.8	39866.0	50432.4	48151.9	45965.7	51478.5	50755.1	52803.5	70721.6	71586.4	73039.9	68107.3	65445.1
1450372_a_at	78224.2	86351.0	85856.7	85333.2	94365.0	77089.8	70180.3	72925.9	63657.7	64952.1	83783.8	76868.5	77086.9	62025.2	68230.2	56552.1	77861.0	80394.7	76372.1	77671.1	82096.6	81055.4	75414.1	83098.5	72243.1	79195.8	78966.8	67303.2	85114.9	74031.9	79171.0	70830.6	69452.5	82622.5	78389.6	70351.9	76896.9	70694.7	66947.8	73225.9	70120.8	66184.4	69104.6	90217.1	88622.5	85257.8	89651.7	87804.6
1430980_a_at	43163.5	47326.5	46639.7	44869.5	42058.1	33539.4	32651.9	46057.8	25188.8	21570.7	32021.6	47846.1	45899.5	22406.8	31888.2	31646.6	34180.5	49182.1	51625.5	36525.2	45978.3	37841.9	49234.0	42404.8	48253.2	53895.2	42956.4	47163.7	39704.9	38423.5	42553.6	37534.1	43566.1	43195.0	45264.1	38827.8	46621.7	37952.7	39374.3	36249.8	41701.8	37514.6	17034.4	52600.1	55173.3	42352.2	40400.0	41365.9
1451361_a_at	39355.2	37794.6	38267.9	36775.0	46147.4	40901.0	46815.1	42372.0	54592.7	46340.0	52059.3	46722.2	44790.9	45608.0	37269.1	37030.9	38050.4	32837.4	35165.2	23071.0	30351.4	30570.2	29962.5	31386.4	37098.9	37886.0	43440.9	38770.2	41218.6	37251.9	37189.0	39763.5	45948.9	47135.7	53591.2	44807.7	46872.9	43535.7	40217.8	38089.9	35132.9	32723.6	18950.1	22096.2	18188.8	30394.7	30897.7	30073.3
